.skilled/commands/deep/assets/deep-ai-council-auto.yaml	40	181	33bebe35305eb2ef	rewrite	recipe search scope names the tree; now .skilled
.skilled/commands/deep/assets/deep-ai-council-confirm.yaml	40	181	33bebe35305eb2ef	rewrite	recipe search scope names the tree; now .skilled
.skilled/commands/deep/assets/deep-research-auto.yaml	63	177	3772d9823ed6f537	rewrite	recipe search scope names the tree; now .skilled
.skilled/commands/deep/assets/deep-research-auto.yaml	1540	241	ab56af61c9bee3b7	rewrite	cited SKILL.md is a real file under .skilled/skills
.skilled/commands/deep/assets/deep-research-confirm.yaml	79	177	3772d9823ed6f537	rewrite	recipe search scope names the tree; now .skilled
.skilled/commands/deep/assets/deep-research-confirm.yaml	1219	294	21449c1235c6d98d	rewrite	cited SKILL.md is a real file under .skilled/skills
.skilled/commands/deep/assets/deep-review-auto.yaml	54	176	435781e1216600cb	rewrite	recipe search scope names the tree; now .skilled
.skilled/commands/deep/assets/deep-review-auto.yaml	1424	241	ab56af61c9bee3b7	rewrite	cited SKILL.md is a real file under .skilled/skills
.skilled/commands/deep/assets/deep-review-auto.yaml	2591	68	d49e2cff9164ee79	keep	not-a-path: slash-joined runtime-surface labels, not a path into the tree
.skilled/commands/deep/assets/deep-review-confirm.yaml	53	176	435781e1216600cb	rewrite	recipe search scope names the tree; now .skilled
.skilled/commands/deep/assets/deep-review-confirm.yaml	1266	294	21449c1235c6d98d	rewrite	cited SKILL.md is a real file under .skilled/skills
.skilled/commands/deep/assets/deep-review-confirm.yaml	2066	68	d49e2cff9164ee79	keep	not-a-path: slash-joined runtime-surface labels, not a path into the tree
.skilled/commands/doctor/_routes.yaml	42	247	30949babc55ab604	rewrite	recipe search scope names the tree; now .skilled
.skilled/commands/doctor/assets/doctor-runtime-mirrors.yaml	5	126	b89a40cc1a433008	rewrite	mirrors derive from the tree; the tree is .skilled
.skilled/commands/doctor/assets/doctor-runtime-mirrors.yaml	131	177	95c7663ca269bf50	rewrite	adapter paths resolve under .skilled/hooks, matching the list
.skilled/commands/doctor/assets/doctor-update.yaml	115	7	c2b1700386c2676a	keep	legacy-layout: bridge artifact path; the legacy symlink keeps its old name
.skilled/commands/doctor/assets/doctor-update.yaml	116	7	74af6bc8d369d1c8	keep	legacy-layout: backup pattern the bridge creates beside .opencode/skill
.skilled/commands/doctor/assets/doctor-update.yaml	216	11	727743f35ba3164f	keep	legacy-layout: signal detects the pre-rename singular skill directory
.skilled/commands/doctor/assets/doctor-update.yaml	218	27	349b3dcd29978f27	keep	dual-root-needed: find prune must also skip the .skilled tree
.skilled/commands/doctor/assets/doctor-update.yaml	225	21	de34ebb05f4ef6c6	keep	legacy-layout: check detects the real legacy singular skill directory
.skilled/commands/doctor/assets/doctor-update.yaml	225	49	de34ebb05f4ef6c6	keep	legacy-layout: check detects the real legacy singular skill directory
.skilled/commands/doctor/assets/doctor-update.yaml	252	26	c2de2c97e5ed92b9	keep	legacy-layout: precondition names the legacy v3.3 layout directories
.skilled/commands/doctor/assets/doctor-update.yaml	254	13	6aada4271dabc2bf	keep	legacy-layout: detect command tests the real legacy singular directory
.skilled/commands/doctor/assets/doctor-update.yaml	254	68	6aada4271dabc2bf	keep	legacy-layout: detect command tests the real legacy singular directory
.skilled/commands/doctor/assets/doctor-update.yaml	256	15	a866e86e3d89e489	keep	legacy-layout: backup path the legacy bridge creates before relinking
.skilled/commands/doctor/assets/doctor-update.yaml	257	11	16273374e8317661	keep	legacy-layout: moves the real legacy singular directory aside
.skilled/commands/doctor/assets/doctor-update.yaml	257	27	16273374e8317661	keep	legacy-layout: backup name the bridge creates beside the legacy directory
.skilled/commands/doctor/assets/doctor-update.yaml	258	22	7f0d1a1a551a4efe	keep	legacy-layout: creates the legacy .opencode/skill compatibility symlink
.skilled/commands/doctor/assets/doctor-update.yaml	265	25	87156924c99c6a6e	keep	legacy-layout: sed rewrites legacy references inside consumer configs
.skilled/commands/doctor/assets/doctor-update.yaml	267	23	bf62941dfb072fea	keep	legacy-layout: idempotency check reads the legacy bridge symlink
.skilled/commands/doctor/scripts/agent-roster-mirror-check.cjs	37	33	cb37e140570f7fc0	rewrite	opencode surface base resolves in the repo's agent tree
.skilled/commands/doctor/scripts/audit_descriptions.py	423	21	15a1d2f7fe62a86e	rewrite	message names the walked tree root; now .skilled
.skilled/commands/doctor/scripts/doctor-runtime-bootstrap.sh	26	18	b3d716c384568151	keep	legacy-layout: help text describes the legacy singular directory migration
.skilled/commands/doctor/scripts/doctor-runtime-bootstrap.sh	44	20	6b2c784ac7d4ff20	keep	compat-link: workspace runtime dir resolves through the .opencode link
.skilled/commands/doctor/scripts/doctor-runtime-bootstrap.sh	125	34	f1f85e103118adc4	keep	compat-link: message names the workspace .opencode dir the script requires
.skilled/commands/doctor/scripts/doctor-runtime-bootstrap.sh	136	24	6cd72d09b5100dfc	keep	legacy-layout: comment names the legacy directory the bootstrap migrates
.skilled/commands/doctor/scripts/doctor-runtime-bootstrap.sh	138	2	2ae8d4d10e8abfbe	keep	legacy-layout: comment names the legacy compatibility symlink the bootstrap dropped
.skilled/commands/doctor/scripts/doctor-runtime-bootstrap.sh	144	33	48804fd924cea2f9	keep	legacy-layout: action record names the migrated legacy directory
.skilled/commands/doctor/scripts/doctor-runtime-bootstrap.sh	148	36	07783f0c4069e015	keep	legacy-layout: action record names the stray legacy directory moved
.skilled/commands/doctor/scripts/mcp-doctor-lib.sh	158	52	49d9b32e9e5c171d	keep	dual-root-needed: root probe needs the .skilled sentinel beside .opencode
.skilled/commands/doctor/scripts/parent-skill-check.cjs	43	39	56b16acdab119482	keep	compat-link: comment names the root-discovery marker's directory
.skilled/commands/doctor/scripts/parent-skill-check.cjs	49	38	13043f01c7669cdf	keep	dual-root-needed: repo-root probe must also accept a .skilled checkout
.skilled/commands/doctor/scripts/route-validate.py	61	31	e13ec9442e99f20a	keep	dual-root-needed: script-path regex must also match .skilled literals
.skilled/commands/doctor/scripts/route-validate.py	154	44	f51ae3cd0d99d32a	keep	dual-root-needed: asset-row regex must also match .skilled paths
.skilled/commands/speckit/assets/speckit-complete.yaml	1100	114	e973b1fe73fd91c4	rewrite	authoring target path under the tree; now .skilled/skills
.skilled/commands/speckit/assets/speckit-complete.yaml	1100	133	e973b1fe73fd91c4	rewrite	authoring target path under the tree; now .skilled/agents
.skilled/commands/speckit/assets/speckit-complete.yaml	1100	152	e973b1fe73fd91c4	rewrite	authoring target path under the tree; now .skilled/commands
.skilled/commands/speckit/assets/speckit-complete.yaml	1100	614	e973b1fe73fd91c4	rewrite	bare tree mention in the same authoring target rule
.skilled/commands/speckit/assets/speckit-resume-auto.yaml	72	21	32d15b09e7ac57ff	keep	compat-link: brace glob keeps the .opencode/specs alias branch
.skilled/commands/speckit/assets/speckit-resume-auto.yaml	78	21	acfa3795123de72c	keep	compat-link: brace glob keeps the .opencode/specs alias branch
.skilled/commands/speckit/assets/speckit-resume-confirm.yaml	72	21	32d15b09e7ac57ff	keep	compat-link: brace glob keeps the .opencode/specs alias branch
.skilled/commands/speckit/assets/speckit-resume-confirm.yaml	78	21	acfa3795123de72c	keep	compat-link: brace glob keeps the .opencode/specs alias branch
